movieNm,actCd,actNm,actRl,act_viewer,act_point
"647    자백
Name: movieNm, dtype: object",0,원세훈,0,144372.0,9.29
"652      극장판 프리파라 모두 모여라! 프리즘☆투어즈
1783    극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리
Name: movieNm, dtype: object",0,아카네야 히미카,0,48677.66666666666,7.73
"652      극장판 프리파라 모두 모여라! 프리즘☆투어즈
1783    극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리
Name: movieNm, dtype: object",0,아카네야 히미카,0,48677.66666666666,7.73
"653      극장판 프리파라 모두 모여라! 프리즘☆투어즈
1784    극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리
Name: movieNm, dtype: object",0,세리자와 유,0,44747.0,7.52
"653      극장판 프리파라 모두 모여라! 프리즘☆투어즈
1784    극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리
Name: movieNm, dtype: object",0,세리자와 유,0,44747.0,7.52
"654      극장판 프리파라 모두 모여라! 프리즘☆투어즈
1785    극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리
Name: movieNm, dtype: object",0,쿠보타 미유,0,48677.66666666666,7.73
"654      극장판 프리파라 모두 모여라! 프리즘☆투어즈
1785    극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리
Name: movieNm, dtype: object",0,쿠보타 미유,0,48677.66666666666,7.73
"655      토마스와 친구들: 용감한 기관차와 괴물소동
1311    토마스와 친구들: 수수께끼 해적선과 보물찾기
Name: movieNm, dtype: object",0,마크 모라한,0,17915.6,8.033999999999999
"655      토마스와 친구들: 용감한 기관차와 괴물소동
1311    토마스와 친구들: 수수께끼 해적선과 보물찾기
Name: movieNm, dtype: object",0,마크 모라한,0,17915.6,8.033999999999999
"656    토마스와 친구들: 용감한 기관차와 괴물소동
Name: movieNm, dtype: object",0,벤 스몰,0,18203.666666666668,8.13
"680    쿠보와 전설의 악기
Name: movieNm, dtype: object",0,아트 파킨슨,0,30525.0,8.315
"681      쿠보와 전설의 악기
850               씽
1054             골드
1421    다크타워: 희망의 탑
2085       씨 오브 트리스
Name: movieNm, dtype: object",0,매튜 맥커너히,0,769698.0,7.865454545454546
"681      쿠보와 전설의 악기
850               씽
1054             골드
1421    다크타워: 희망의 탑
2085       씨 오브 트리스
Name: movieNm, dtype: object",0,매튜 맥커너히,0,769698.0,7.865454545454546
"681      쿠보와 전설의 악기
850               씽
1054             골드
1421    다크타워: 희망의 탑
2085       씨 오브 트리스
Name: movieNm, dtype: object",0,매튜 맥커너히,0,769698.0,7.865454545454546
"681      쿠보와 전설의 악기
850               씽
1054             골드
1421    다크타워: 희망의 탑
2085       씨 오브 트리스
Name: movieNm, dtype: object",0,매튜 맥커너히,0,769698.0,7.865454545454546
"681      쿠보와 전설의 악기
850               씽
1054             골드
1421    다크타워: 희망의 탑
2085       씨 오브 트리스
Name: movieNm, dtype: object",0,매튜 맥커너히,0,769698.0,7.865454545454546
"685    선생님의 일기
Name: movieNm, dtype: object",0,비 스크릿 위셋케우,0,72156.0,8.88
"699      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1649    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,니시카와 슌스케,0,65361.0,8.785
"699      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1649    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,니시카와 슌스케,0,65361.0,8.785
"700      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1650    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,마츠모토 가쿠,0,65360.5,8.785
"700      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1650    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,마츠모토 가쿠,0,65360.5,8.785
"701      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1651    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,나카무라 카이토,0,65360.5,8.785
"701      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1651    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,나카무라 카이토,0,65360.5,8.785
"704      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1654    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,타와다 히데야,0,65360.5,8.785
"704      극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
1654    극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지
Name: movieNm, dtype: object",0,타와다 히데야,0,65360.5,8.785
"706    극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
Name: movieNm, dtype: object",0,히라마키 진,0,64729.0,8.93
"707    극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
Name: movieNm, dtype: object",0,코지마 리리아,0,64729.0,8.93
"709    극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
Name: movieNm, dtype: object",0,모리타카 아이,0,64729.0,8.93
"710    극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드
Name: movieNm, dtype: object",0,나가하마 신,0,100151.0,8.41
"723       위자: 저주의 시작
1406    애나벨 : 인형의 주인
Name: movieNm, dtype: object",0,루루 윌슨,0,1133078.0,7.215
"723       위자: 저주의 시작
1406    애나벨 : 인형의 주인
Name: movieNm, dtype: object",0,루루 윌슨,0,1133078.0,7.215
"731    바후발리 : 더 비기닝
Name: movieNm, dtype: object",0,라나 다구바티,0,3068.0,8.05
"749       하이큐!! 끝과 시작
872      하이큐!! 승자와 패자
1674     하이큐!! 재능과 센스
1806    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,무라세 아유무,0,44927.6,8.559999999999999
"749       하이큐!! 끝과 시작
872      하이큐!! 승자와 패자
1674     하이큐!! 재능과 센스
1806    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,무라세 아유무,0,44927.6,8.559999999999999
"749       하이큐!! 끝과 시작
872      하이큐!! 승자와 패자
1674     하이큐!! 재능과 센스
1806    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,무라세 아유무,0,44927.6,8.559999999999999
"749       하이큐!! 끝과 시작
872      하이큐!! 승자와 패자
1674     하이큐!! 재능과 센스
1806    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,무라세 아유무,0,44927.6,8.559999999999999
"753       하이큐!! 끝과 시작
876      하이큐!! 승자와 패자
1678     하이큐!! 재능과 센스
1810    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,하야시 이사무,0,55508.5,8.292
"753       하이큐!! 끝과 시작
876      하이큐!! 승자와 패자
1678     하이큐!! 재능과 센스
1810    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,하야시 이사무,0,55508.5,8.292
"753       하이큐!! 끝과 시작
876      하이큐!! 승자와 패자
1678     하이큐!! 재능과 센스
1810    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,하야시 이사무,0,55508.5,8.292
"753       하이큐!! 끝과 시작
876      하이큐!! 승자와 패자
1678     하이큐!! 재능과 센스
1810    하이큐!! 콘셉트의 싸움
Name: movieNm, dtype: object",0,하야시 이사무,0,55508.5,8.292
"757    카페 6
Name: movieNm, dtype: object",0,구양니니,0,28479.0,7.54
"759    순종
Name: movieNm, dtype: object",0,한성국,0,58644.0,9.02
"773    블레어 위치
Name: movieNm, dtype: object",0,칼리 헤르난데즈,0,46977.0,5.89
"774    블레어 위치
Name: movieNm, dtype: object",0,제임스 앨런 맥퀸,0,46977.0,5.89
"775    블레어 위치
Name: movieNm, dtype: object",0,코빈 라이드,0,46977.0,5.89
"776    블레어 위치
Name: movieNm, dtype: object",0,밸러리 커리,0,46977.0,5.89
"777    블레어 위치
Name: movieNm, dtype: object",0,웨스 로빈슨,0,46977.0,5.89
"778    블레어 위치
Name: movieNm, dtype: object",0,브랜던 스콧,0,46977.0,5.89
"783    리틀메딕: 몸속탐험대
Name: movieNm, dtype: object",0,세바스티안 피츠너,0,66562.0,7.99
"784    리틀메딕: 몸속탐험대
Name: movieNm, dtype: object",0,아네트 포템파,0,66562.0,7.99
"785    리틀메딕: 몸속탐험대
Name: movieNm, dtype: object",0,한스-위르겐 디트베르너,0,66562.0,7.99
"800    도성풍운 3
Name: movieNm, dtype: object",0,리위춘,0,12135.0,5.8
"804    캡틴 판타스틱
Name: movieNm, dtype: object",0,사만다 아일러,0,15261.0,8.69
"806    캡틴 판타스틱
Name: movieNm, dtype: object",0,니콜라스 해밀턴,0,15261.0,8.69
"807    캡틴 판타스틱
Name: movieNm, dtype: object",0,쉬리 크룩스,0,15261.0,8.69
"808    캡틴 판타스틱
Name: movieNm, dtype: object",0,찰리 쇼트웰,0,15261.0,7.939999999999999
"811    신밧드 더 무비
Name: movieNm, dtype: object",0,무라나카 토모,0,4436.0,4.75
"812    신밧드 더 무비
Name: movieNm, dtype: object",0,타나베 모모코,0,8630.0,4.75
"820    아기배달부 스토크
Name: movieNm, dtype: object",0,케이티 크라운,0,323730.0,8.74
"822    나, 다니엘 블레이크
Name: movieNm, dtype: object",0,헤일리 스콰이어,0,1.0,1.39
"834     호비와 동화나라 대모험
2170     호비와 매직 아일랜드
Name: movieNm, dtype: object",0,미나미 오미,0,15716.0,7.9925
"834     호비와 동화나라 대모험
2170     호비와 매직 아일랜드
Name: movieNm, dtype: object",0,미나미 오미,0,15716.0,7.9925
"835     호비와 동화나라 대모험
2171     호비와 매직 아일랜드
Name: movieNm, dtype: object",0,타카하시 미키,0,15716.0,7.9925
"835     호비와 동화나라 대모험
2171     호비와 매직 아일랜드
Name: movieNm, dtype: object",0,타카하시 미키,0,15716.0,7.9925
"854    씽
Name: movieNm, dtype: object",0,토리 켈리,0,1730771.0,8.97
"924    단지 세상의 끝
Name: movieNm, dtype: object",0,레아 세두,0,787259.5555555555,7.67
"959    라이언
Name: movieNm, dtype: object",0,데이비드 웬햄,0,64613.0,8.07
"1010    마이펫 오지
Name: movieNm, dtype: object",0,기예르모 로메로,0,124318.0,8.21
"1011    마이펫 오지
Name: movieNm, dtype: object",0,미첼 제너,0,97558.0,8.21
"1013    마이펫 오지
Name: movieNm, dtype: object",0,호세 모타,0,62359.0,7.605
"1016    문라이트
Name: movieNm, dtype: object",0,알렉스 R. 히버트,0,179308.0,8.06
"1017    문라이트
Name: movieNm, dtype: object",0,애쉬튼 샌더스,0,90219.5,6.9
"1067          극장판 암살교실 : 365일의 시간
2083    중2병이라도 사랑이 하고 싶어! 테이크 온 미
Name: movieNm, dtype: object",0,후쿠야마 쥰,0,20283.0,8.024
"1067          극장판 암살교실 : 365일의 시간
2083    중2병이라도 사랑이 하고 싶어! 테이크 온 미
Name: movieNm, dtype: object",0,후쿠야마 쥰,0,20283.0,8.024
"1099    링스
Name: movieNm, dtype: object",0,마틸다 안나 잉그리드 러츠,0,8195.5,4.84
"1105    슈퍼 버드
Name: movieNm, dtype: object",0,리코 로드리게스,0,6980284.0,4.846666666666667
"1107    슈퍼 버드
Name: movieNm, dtype: object",0,케이트 델 까스틸로,0,42468.0,7.494999999999999
"1120    리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국
Name: movieNm, dtype: object",0,아미 카레로,0,45486.0,8.67
"1133    오두막
Name: movieNm, dtype: object",0,팀 맥그로우,0,216607.5,8.955
"1141    더 플랜
Name: movieNm, dtype: object",0,헨리 E. 브래디,0,1.0,8.76
"1142    더 플랜
Name: movieNm, dtype: object",0,필립 B. 스타크,0,1.0,8.76
"1143    더 플랜
Name: movieNm, dtype: object",0,데이비드 D. 딜,0,1.0,8.76
"1144    더 플랜
Name: movieNm, dtype: object",0,베브 해리스,0,1.0,8.76
"1145    더 플랜
Name: movieNm, dtype: object",0,클린트 커티스,0,1.0,8.76
"1146    더 플랜
Name: movieNm, dtype: object",0,존 C. 보니파즈,0,1.0,8.76
"1168    극장판 쿠로코의 농구 라스트 게임
Name: movieNm, dtype: object",0,오노 유키,0,63538.0,9.09
"1170    극장판 쿠로코의 농구 라스트 게임
Name: movieNm, dtype: object",0,스와베 쥰이치,0,63538.0,4.545
"1184    보스 베이비
Name: movieNm, dtype: object",0,마일즈 크리스토퍼 바크시,0,2452245.0,8.67
"1187    보스 베이비
Name: movieNm, dtype: object",0,문서윤,0,1811125.5,8.765
"1193    오즈의 마법사 2
Name: movieNm, dtype: object",0,스티브 스테일리,0,18535.0,7.21
"1194    오즈의 마법사 2
Name: movieNm, dtype: object",0,멜리사 허치슨,0,18535.0,7.21
"1195    오즈의 마법사 2
Name: movieNm, dtype: object",0,신시아 스필만,0,18535.0,7.21
"1208    겟 아웃
Name: movieNm, dtype: object",0,다니엘 칼루유야,0,1108110.5,8.28
"1209    겟 아웃
Name: movieNm, dtype: object",0,앨리슨 윌리엄스,0,2139452.0,8.28
"1271    꼬마돼지 베이브의 대모험
Name: movieNm, dtype: object",0,미카엘 케슬러,0,42879.0,7.63
"1272    꼬마돼지 베이브의 대모험
Name: movieNm, dtype: object",0,랄프 슈미츠,0,42879.0,7.63
"1273    나의 붉은고래
Name: movieNm, dtype: object",0,계관림,0,58454.0,5.9
"1274    나의 붉은고래
Name: movieNm, dtype: object",0,허위주,0,58454.0,5.9
"1275    나의 붉은고래
Name: movieNm, dtype: object",0,소상경,0,58454.0,5.9
"1285    다크 하우스
Name: movieNm, dtype: object",0,데이턴 칼리,0,1.0,1.39
"1307    부니베어: 로거빅 컴백홈 프로젝트
Name: movieNm, dtype: object",0,장병군,0,23562.2,7.431999999999999
"1310    토마스와 친구들: 수수께끼 해적선과 보물찾기
Name: movieNm, dtype: object",0,존 해슬러,0,15674.666666666664,8.103333333333332
"1319    플립
Name: movieNm, dtype: object",0,콜런 맥올리프,0,255410.75,5.2825000000000015
"1324    카3: 새로운 도전
Name: movieNm, dtype: object",0,크리스텔라 알론조,0,487916.0,8.48
"1333    내가 죽기 전에 가장 듣고 싶은 말
Name: movieNm, dtype: object",0,앤주얼 리 딕슨,0,45622.0,8.61
"1355    위시 어폰
Name: movieNm, dtype: object",0,시드니 파크,0,55586.0,7.14
"1386    이모티: 더 무비
Name: movieNm, dtype: object",0,일라나 글레이저,0,40375.0,6.22
"1405    애나벨 : 인형의 주인
Name: movieNm, dtype: object",0,탈리사 베이트먼,0,1934270.0,7.29
"1423    다크타워: 희망의 탑
Name: movieNm, dtype: object",0,톰 테일러,0,97022.0,7.28
"1450    그것
Name: movieNm, dtype: object",0,제이든 마텔,0,338880.5,7.695
"1456    저수지 게임
Name: movieNm, dtype: object",0,조미래,0,125562.0,9.14
"1458    저수지 게임
Name: movieNm, dtype: object",0,홍익표,0,125562.0,9.14
"1460    저수지 게임
Name: movieNm, dtype: object",0,정두언,0,125562.0,9.14
"1462    저수지 게임
Name: movieNm, dtype: object",0,김우남,0,125562.0,9.14
"1466    극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계
Name: movieNm, dtype: object",0,혼도 카에데,0,137052.0,8.03
"1483    좋아해, 너를
Name: movieNm, dtype: object",0,아오야기 후미코,0,30860.0,8.38
"1486    몬스터 콜
Name: movieNm, dtype: object",0,루이스 맥두걸,0,89560.0,8.56
